STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN,State
GHCND:MX000017004,CUERNAVACA MX,20150428,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20150502,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20150505,6.4,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20150521,3.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20150617,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20150803,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20160103,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20160217,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20170208,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20170212,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20170324,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20170331,0.0,25.3,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20110207,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20110211,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20110318,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20110321,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20110614,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20120313,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20120524,3.8,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20120610,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20150302,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20150520,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20160101,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20160609,0.0,25.4,31.4,15.4,Morelos
GHCND:MX000017004,CUERNAVACA MX,20170205,0.0,25.4,31.4,15.4,Morelos
GHCND:MXM00076848,COMITAN CHIS. MX,20140303,0.0,24.5,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20130303,0.0,24.5,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20160805,8.9,24.6,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20170110,0.0,24.7,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20160208,0.0,24.8,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20140605,92.2,24.9,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20141119,0.0,25.0,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20111201,0.0,25.1,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20141023,0.0,25.1,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20130531,23.9,25.2,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20140109,0.0,25.2,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20150307,0.0,25.2,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20110716,5.3,25.3,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20140910,30.7,25.3,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20141129,0.0,25.3,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20131225,0.0,25.4,31.4,19.4,Chiapas
GHCND:MXM00076840,ARRIAGA CHIS. MX,20160204,0.0,25.4,31.4,19.4,Chiapas
GHCND:MX000016144,ZAMORA MX,20131207,0.0,17.3,31.4,7.2,Michoacan
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20110305,0.0,17.6,31.4,9.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20130410,0.0,17.8,31.4,7.4,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20170228,0.0,17.9,31.4,4.0,Durango
GHCND:MX000014066,GUADALAJARA MX,20110216,0.0,18.1,31.4,6.2,Jalisco
GHCND:MXM00076423,DURANGO DGO. MX,20170302,0.0,18.3,31.4,5.7,Durango
GHCND:MX000076577,GUANAJUATO MX,20120418,1.0,18.6,31.4,11.6,Guanajuato
GHCND:MX000016144,ZAMORA MX,20170214,0.0,18.8,31.4,8.9,Michoacan
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20170320,0.0,18.8,31.4,10.9,San Luis Potosi
GHCND:MXM00076423,DURANGO DGO. MX,20110809,10.7,18.9,31.4,15.0,Durango
GHCND:MX000014066,GUADALAJARA MX,20150530,10.4,19.0,31.4,15.0,Jalisco
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20151008,0.0,19.1,31.4,13.2,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20141017,0.0,19.1,31.4,8.2,Durango
GHCND:MX000014066,GUADALAJARA MX,20140313,0.0,19.3,31.4,6.2,Jalisco
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20170329,0.0,19.4,31.4,6.2,Aguascalientes
GHCND:MXM00076423,DURANGO DGO. MX,20151003,0.0,19.4,31.4,11.4,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20160223,0.0,19.6,31.4,8.3,Durango
GHCND:MX000014066,GUADALAJARA MX,20160315,0.0,19.6,31.4,7.4,Jalisco
GHCND:MX000016144,ZAMORA MX,20160221,0.0,19.6,31.4,8.0,Michoacan
GHCND:MXM00076423,DURANGO DGO. MX,20120512,0.0,19.7,31.4,8.7,Durango
GHCND:MX000076577,GUANAJUATO MX,20110322,0.0,19.8,31.4,8.8,Guanajuato
GHCND:MX000016144,ZAMORA MX,20120404,0.0,19.8,31.4,7.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20170330,0.0,19.8,31.4,8.8,Michoacan
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160219,0.0,20.0,31.4,7.0,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20110217,0.0,20.1,31.4,5.2,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20150508,0.0,20.1,31.4,12.2,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20150720,33.3,20.1,31.4,15.0,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20170321,0.0,20.1,31.4,6.5,Durango
GHCND:MX000076577,GUANAJUATO MX,20120619,0.0,20.1,31.4,14.5,Guanajuato
GHCND:MX000014066,GUADALAJARA MX,20130728,0.0,20.1,31.4,14.7,Jalisco
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20130624,0.0,20.2,31.4,14.4,Aguascalientes
GHCND:MXM00076423,DURANGO DGO. MX,20130727,2.5,20.2,31.4,14.6,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20160714,1.5,20.2,31.4,12.0,Durango
GHCND:MX000016144,ZAMORA MX,20140320,0.0,20.2,31.4,9.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20160725,2.8,20.2,31.4,15.0,Michoacan
GHCND:MXM00076685,HERMANOS SERDAN INTERNATIONAL MX,20170406,0.0,20.2,31.4,9.3,Puebla
GHCND:MXM00076423,DURANGO DGO. MX,20140322,0.0,20.3,31.4,9.4,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20140325,0.0,20.3,31.4,9.4,Durango
GHCND:MX000016144,ZAMORA MX,20140316,0.0,20.3,31.4,9.0,Michoacan
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20151226,0.0,20.3,31.4,11.8,San Luis Potosi
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20170328,0.0,20.4,31.4,7.0,Aguascalientes
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20140315,0.0,20.4,31.4,10.0,Baja California
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20110329,0.0,20.4,31.4,7.9,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20110218,0.0,20.4,31.4,4.8,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20141009,0.0,20.4,31.4,9.6,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20170326,0.0,20.4,31.4,16.6,Guerrero
GHCND:MX000014066,GUADALAJARA MX,20160218,0.0,20.4,31.4,9.3,Jalisco
GHCND:MX000016144,ZAMORA MX,20110921,0.0,20.4,31.4,12.2,Michoacan
GHCND:MX000016144,ZAMORA MX,20111124,0.0,20.5,31.4,9.2,Michoacan
GHCND:MX000016144,ZAMORA MX,20120328,0.0,20.5,31.4,11.5,Michoacan
GHCND:MXM00076548,TAMPICO TAMPS MX,20151129,0.0,20.5,31.4,16.0,Tampico
GHCND:MXM00076762,CHILPANCINGO RO. MX,20110120,0.0,20.6,31.4,8.6,Guerrero
GHCND:MX000016144,ZAMORA MX,20150807,0.0,20.6,31.4,14.4,Michoacan
GHCND:MX000076577,GUANAJUATO MX,20120809,0.0,20.7,31.4,13.1,Guanajuato
GHCND:MX000016144,ZAMORA MX,20120306,0.0,20.7,31.4,10.4,Michoacan
GHCND:MX000016144,ZAMORA MX,20160303,0.0,20.7,31.4,13.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20160630,4.6,20.7,31.4,15.6,Michoacan
GHCND:MX000016144,ZAMORA MX,20161018,0.0,20.7,31.4,12.2,Michoacan
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160412,0.0,20.8,31.4,9.6,Chihuahua
GHCND:MX000076577,GUANAJUATO MX,20110331,0.0,20.8,31.4,10.5,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20140426,0.0,20.8,31.4,14.0,Guanajuato
GHCND:MXM00076762,CHILPANCINGO RO. MX,20120202,0.0,20.8,31.4,12.6,Guerrero
GHCND:MX000016144,ZAMORA MX,20130323,0.0,20.8,31.4,9.0,Michoacan
GHCND:MXM00076423,DURANGO DGO. MX,20160422,0.0,20.9,31.4,9.4,Durango
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160406,0.0,21.0,31.4,9.0,Aguascalientes
GHCND:MXM00076423,DURANGO DGO. MX,20120820,4.8,21.0,31.4,15.0,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20110221,0.0,21.1,31.4,11.9,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20120217,0.0,21.1,31.4,12.6,Guerrero
GHCND:MX000014066,GUADALAJARA MX,20120310,0.0,21.1,31.4,11.0,Jalisco
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150102,0.0,21.2,31.4,13.0,Guerrero
GHCND:MX000016144,ZAMORA MX,20150420,0.0,21.2,31.4,11.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20151028,0.0,21.2,31.4,14.0,Michoacan
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20150422,0.0,21.3,31.4,11.6,Baja California
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140810,7.4,21.3,31.4,15.7,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20120705,5.1,21.3,31.4,14.0,Durango
GHCND:MX000014066,GUADALAJARA MX,20150429,0.0,21.3,31.4,13.3,Jalisco
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20160419,0.0,21.4,31.4,11.4,Aguascalientes
GHCND:MXM00076762,CHILPANCINGO RO. MX,20131019,0.5,21.4,31.4,18.5,Guerrero
GHCND:MX000014066,GUADALAJARA MX,20120304,0.0,21.4,31.4,8.5,Jalisco
GHCND:MX000016144,ZAMORA MX,20130327,0.0,21.4,31.4,8.8,Michoacan
GHCND:MX000016144,ZAMORA MX,20140710,12.7,21.4,31.4,15.6,Michoacan
GHCND:MX000016144,ZAMORA MX,20160927,10.4,21.4,31.4,15.8,Michoacan
GHCND:MXM00076762,CHILPANCINGO RO. MX,20130212,0.0,21.5,31.4,12.2,Guerrero
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20140306,0.0,21.6,31.4,13.5,Baja California
GHCND:MX000076577,GUANAJUATO MX,20110725,0.0,21.6,31.4,14.0,Guanajuato
GHCND:MXM00076548,TAMPICO TAMPS MX,20161119,2.8,21.6,31.4,17.4,Tampico
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160810,9.4,21.7,31.4,17.4,Chihuahua
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20170208,0.0,21.7,31.4,10.4,Coahuila
GHCND:MX000016144,ZAMORA MX,20150305,0.0,21.7,31.4,9.4,Michoacan
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20161018,0.0,21.8,31.4,13.1,Chihuahua
GHCND:MXM00076762,CHILPANCINGO RO. MX,20131209,0.0,21.8,31.4,14.2,Guerrero
GHCND:MXM00076848,COMITAN CHIS. MX,20110521,19.8,21.9,31.4,15.6,Chiapas
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20151001,0.0,21.9,31.4,11.2,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20120421,0.0,21.9,31.4,8.2,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20170103,0.0,21.9,31.4,13.2,Guerrero
GHCND:MX000016144,ZAMORA MX,20150413,0.0,21.9,31.4,14.4,Michoacan
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20150411,0.0,22.0,31.4,10.3,Baja California
GHCND:MXM00076762,CHILPANCINGO RO. MX,20111018,0.0,22.0,31.4,17.2,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160201,0.0,22.0,31.4,14.3,Guerrero
GHCND:MX000016144,ZAMORA MX,20140728,0.5,22.0,31.4,14.0,Michoacan
GHCND:MXM00076423,DURANGO DGO. MX,20160628,1.0,22.1,31.4,14.0,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20130112,0.0,22.1,31.4,13.5,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20131215,0.0,22.1,31.4,14.1,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160611,0.0,22.1,31.4,17.9,Guerrero
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150603,0.0,22.2,31.4,13.0,Aguascalientes
GHCND:MX000076577,GUANAJUATO MX,20130507,0.0,22.2,31.4,11.6,Guanajuato
GHCND:MX000076577,GUANAJUATO MX,20130809,0.0,22.2,31.4,14.2,Guanajuato
GHCND:MXM00076762,CHILPANCINGO RO. MX,20140304,0.0,22.2,31.4,15.3,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20161119,0.0,22.2,31.4,15.2,Guerrero
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20130322,0.0,22.3,31.4,11.3,Chihuahua
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20140301,0.0,22.3,31.4,12.0,Coahuila
GHCND:MXM00076423,DURANGO DGO. MX,20160706,11.4,22.3,31.4,12.5,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20120827,36.3,22.3,31.4,17.0,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160926,1.3,22.3,31.4,17.7,Guerrero
GHCND:MX000016144,ZAMORA MX,20130803,0.0,22.3,31.4,15.6,Michoacan
GHCND:MXM00076548,TAMPICO TAMPS MX,20160405,0.0,22.3,31.4,15.4,Tampico
GHCND:MXM00076423,DURANGO DGO. MX,20140726,0.0,22.4,31.4,14.5,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20110707,6.9,22.4,31.4,17.8,Guerrero
GHCND:MX000016144,ZAMORA MX,20131002,0.5,22.5,31.4,14.8,Michoacan
GHCND:MX000016144,ZAMORA MX,20151027,2.3,22.5,31.4,16.8,Michoacan
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20110425,0.0,22.6,31.4,14.2,Baja California
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20111027,0.0,22.6,31.4,14.6,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20140918,0.0,22.6,31.4,14.6,Durango
GHCND:MX000076577,GUANAJUATO MX,20130427,0.3,22.6,31.4,15.4,Guanajuato
GHCND:MXM00076762,CHILPANCINGO RO. MX,20110212,0.0,22.6,31.4,13.4,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160317,0.0,22.6,31.4,16.8,Guerrero
GHCND:MX000016144,ZAMORA MX,20131001,0.0,22.6,31.4,14.8,Michoacan
GHCND:MX000016144,ZAMORA MX,20140718,0.0,22.6,31.4,14.8,Michoacan
GHCND:MX000016144,ZAMORA MX,20140803,0.0,22.6,31.4,14.8,Michoacan
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20121031,0.0,22.7,31.4,12.3,Coahuila
GHCND:MX000014066,GUADALAJARA MX,20150614,2.3,22.7,31.4,17.4,Jalisco
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20111023,0.0,22.8,31.4,10.6,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20140425,0.0,22.8,31.4,13.2,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20141029,0.0,22.8,31.4,14.0,Guerrero
GHCND:MX000014066,GUADALAJARA MX,20121013,3.6,22.8,31.4,15.4,Jalisco
GHCND:MXM00076848,COMITAN CHIS. MX,20130509,0.0,22.9,31.4,14.3,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20170403,0.0,22.9,31.4,15.4,Chiapas
GHCND:MX000076577,GUANAJUATO MX,20160413,0.0,22.9,31.4,14.6,Guanajuato
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160930,3.3,22.9,31.4,18.6,Guerrero
GHCND:MX000016144,ZAMORA MX,20130629,0.0,22.9,31.4,15.6,Michoacan
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20130402,0.0,23.0,31.4,8.4,Aguascalientes
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20130527,0.0,23.0,31.4,12.0,Aguascalientes
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150609,13.7,23.0,31.4,15.8,Chihuahua
GHCND:MXM00076762,CHILPANCINGO RO. MX,20140524,5.1,23.0,31.4,18.9,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150919,5.1,23.0,31.4,18.7,Guerrero
GHCND:MX000016144,ZAMORA MX,20130514,0.0,23.0,31.4,17.0,Michoacan
GHCND:MXM00076548,TAMPICO TAMPS MX,20160325,0.0,23.0,31.4,17.6,Tampico
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20110322,0.0,23.1,31.4,14.5,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150504,0.0,23.1,31.4,15.0,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20160630,0.0,23.1,31.4,14.4,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20111121,0.0,23.1,31.4,15.4,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20140227,0.0,23.1,31.4,16.0,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150121,0.0,23.1,31.4,16.4,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20151217,0.0,23.1,31.4,16.4,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20161107,0.0,23.1,31.4,17.8,Guerrero
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20150622,5.6,23.1,31.4,17.4,San Luis Potosi
GHCND:MXM00076548,TAMPICO TAMPS MX,20130213,0.0,23.1,31.4,21.0,Tampico
GHCND:MXM00076762,CHILPANCINGO RO. MX,20120903,4.3,23.2,31.4,16.1,Guerrero
GHCND:MXM00076548,TAMPICO TAMPS MX,20140408,0.0,23.2,31.4,18.4,Tampico
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20130702,0.0,23.3,31.4,13.0,Aguascalientes
GHCND:MXM00076762,CHILPANCINGO RO. MX,20120828,11.4,23.3,31.4,17.0,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20130608,0.0,23.3,31.4,20.0,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160605,0.0,23.3,31.4,18.0,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160619,0.0,23.3,31.4,17.5,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160627,25.4,23.3,31.4,19.1,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20170401,0.0,23.3,31.4,15.4,Guerrero
GHCND:MX000014066,GUADALAJARA MX,20120619,0.0,23.3,31.4,16.5,Jalisco
GHCND:MX000016144,ZAMORA MX,20130630,1.0,23.3,31.4,15.4,Michoacan
GHCND:MX000016144,ZAMORA MX,20150428,0.0,23.3,31.4,16.2,Michoacan
GHCND:MXM00076762,CHILPANCINGO RO. MX,20111109,0.0,23.4,31.4,18.8,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20131003,0.0,23.4,31.4,17.0,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20131018,0.0,23.4,31.4,17.5,Guerrero
GHCND:MX000014066,GUADALAJARA MX,20140531,0.0,23.4,31.4,17.0,Jalisco
GHCND:MXM00076762,CHILPANCINGO RO. MX,20121007,0.0,23.5,31.4,17.8,Guerrero
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20150216,0.0,23.6,31.4,13.5,Campeche
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20141013,0.0,23.6,31.4,11.0,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20150514,0.0,23.6,31.4,12.8,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160908,0.0,23.6,31.4,16.4,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20161020,0.0,23.6,31.4,19.1,Guerrero
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20130505,0.0,23.7,31.4,11.7,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140824,0.0,23.7,31.4,14.7,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20140626,3.8,23.7,31.4,15.7,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20150817,0.0,23.7,31.4,16.0,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20130508,0.0,23.7,31.4,15.6,Guerrero
GHCND:MX000014066,GUADALAJARA MX,20120615,0.0,23.7,31.4,15.0,Jalisco
GHCND:MX000014066,GUADALAJARA MX,20160330,0.0,23.7,31.4,12.3,Jalisco
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150918,0.0,23.8,31.4,19.1,Guerrero
GHCND:MX000014066,GUADALAJARA MX,20110401,0.0,23.8,31.4,8.7,Jalisco
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140910,0.0,23.9,31.4,13.4,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160922,0.0,23.9,31.4,14.0,Chihuahua
GHCND:MXM00076762,CHILPANCINGO RO. MX,20141015,0.0,23.9,31.4,18.2,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150623,0.8,23.9,31.4,18.8,Guerrero
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20130825,0.0,23.9,31.4,18.5,San Luis Potosi
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120411,0.0,24.1,31.4,10.2,Chihuahua
GHCND:MXM00076548,TAMPICO TAMPS MX,20160304,0.0,24.1,31.4,19.6,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20121128,0.0,24.2,31.4,16.8,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20110227,0.0,24.2,31.4,21.0,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20170322,0.0,24.2,31.4,17.4,Tampico
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20141205,0.0,24.3,31.4,17.9,Campeche
GHCND:MXM00076258,CIUDAD OBREGON SON. MX,20131105,0.0,24.3,31.4,16.4,Sonora
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20120519,0.0,24.4,31.4,15.1,Aguascalientes
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20150121,0.0,24.4,31.4,15.0,Campeche
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20150912,6.4,24.4,31.4,18.4,Coahuila
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20130517,0.0,24.5,31.4,9.1,Zacatecas
GHCND:MXM00076762,CHILPANCINGO RO. MX,20110726,0.5,24.6,31.4,17.7,Guerrero
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20130107,0.0,24.7,31.4,20.8,Campeche
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160410,0.0,24.7,31.4,9.6,Chihuahua
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20170115,0.0,24.8,31.4,18.6,Campeche
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140726,0.0,24.9,31.4,17.5,Chihuahua
GHCND:MX000014066,GUADALAJARA MX,20140611,4.3,24.9,31.4,16.5,Jalisco
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20130514,0.0,24.9,31.4,18.0,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20160307,0.0,24.9,31.4,21.4,Tampico
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120902,0.0,25.1,31.4,16.4,Chihuahua
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20131015,23.9,25.1,31.4,18.4,Coahuila
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20121114,0.0,25.1,31.4,19.2,Sinaloa
GHCND:MXM00076762,CHILPANCINGO RO. MX,20130511,0.0,25.2,31.4,17.0,Guerrero
GHCND:MX000017004,CUERNAVACA MX,20120515,15.2,25.2,31.4,17.8,Morelos
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20121119,0.0,25.2,31.4,19.5,Sinaloa
GHCND:MXM00076762,CHILPANCINGO RO. MX,20130729,1.8,25.3,31.4,18.2,Guerrero
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20151122,0.0,25.3,31.4,17.9,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20131106,0.0,25.3,31.4,21.4,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150405,0.0,25.3,31.4,21.6,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20111024,0.0,25.4,31.4,19.8,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130913,2.8,25.4,31.4,23.6,Tampico
GHCND:MXM00076762,CHILPANCINGO RO. MX,20120602,31.8,25.5,31.4,18.5,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20130223,0.0,25.5,31.4,15.0,Guerrero
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20111120,0.0,25.6,31.4,23.0,Campeche
